Date,year,month,day,WS01,WS02,WS03,WS06,WS07,WS08,WS09,WS10,MACK,LOOKOUT
1984-05-10,1984,5,10,0.027552292130999998,0.021322585791,0.035452692444,0.008155251935999999,0.005833270482,0.008608321488,0.002378615148,0.003256437405,0.573840904455,3.567922722
1984-05-11,1984,5,11,0.043154874828,0.026221400322000002,0.04927131378,0.008268519323999999,0.006541191657,0.010080797531999999,0.004587329214,0.005578418859,0.9365797145250001,5.125349307
1984-05-12,1984,5,12,0.03794457498,0.022002190119,0.039756853188,0.007390697067,0.0060314884109999994,0.008664955182,0.0032847542520000003,0.004672279755,0.9049497964259999,5.181983001
1984-05-13,1984,5,13,0.032337839273999996,0.020274862451999998,0.036330514700999995,0.007220795985,0.005493468318,0.007900400313000001,0.002605149924,0.004219210203,0.902231379114,4.983765072
1984-05-14,1984,5,14,0.031488333864000004,0.019227139113000002,0.035820811455,0.006965944361999999,0.00538020093,0.007730499231,0.0026617836179999997,0.0038794080390000003,0.8606622477179999,4.955448225
1984-05-15,1984,5,15,0.032026353957,0.01840595055,0.03482972181,0.006597825351,0.005181983001,0.007107528597,0.002746734159,0.00368119011,0.695235227544,4.0776259679999995
1984-05-16,1984,5,16,0.032224571885999996,0.017216642976,0.032790908826,0.006314656881,0.004955448225,0.006880993821,0.0025485162299999998,0.003596239569,0.609690032757,3.624556416
1984-05-17,1984,5,17,0.028939817633999998,0.016423771259999997,0.029902590432,0.005974854716999999,0.004700596602,0.00622970634,0.002095446678,0.003426338487,0.572651596881,3.369704793
1984-05-18,1984,5,18,0.025626746535,0.015347731074,0.027580608978,0.0056633694,0.004417428132,0.005748319941,0.001840595055,0.00311485317,0.5642414933219999,3.228120558
1984-05-19,1984,5,19,0.023361398774999997,0.013960205570999999,0.026674469873999997,0.005436834624,0.004190893356,0.0053235672359999995,0.001727327667,0.0028883183939999997,0.587999327955,3.228120558
1984-05-20,1984,5,20,0.021492486873,0.013110700161000001,0.026278034016000002,0.005153666154,0.0039360417330000005,0.004927131378,0.001755644514,0.002690100465,0.6317488565699999,3.39802164
1984-05-21,1984,5,21,0.01925545596,0.01217624421,0.023644567244999998,0.004842180837,0.0036245564159999998,0.004502378673,0.0016423771260000001,0.002406931995,0.537623657142,3.001585782
1984-05-22,1984,5,22,0.026136449781,0.016423771259999997,0.033385562613,0.005125349307,0.003964358580000001,0.005720003094,0.002718417312,0.003511289028,0.594144083754,3.143170017
1984-05-23,1984,5,23,0.059606962935,0.023078230305,0.045703391058000004,0.005691686247,0.005550102012,0.007872083466000001,0.005748319941,0.007447330761,0.853922838132,5.040398766
1984-05-24,1984,5,24,0.045052103577,0.019227139113000002,0.03553764298499999,0.005408517777,0.005012081918999999,0.006880993821,0.00311485317,0.005436834624,0.6857490837989999,4.020992274
1984-05-25,1984,5,25,0.048166956747,0.021407536331999998,0.043296459062999997,0.006314656881,0.005153666154,0.007872083466000001,0.0039360417330000005,0.006342973728,0.820310740743,4.332477591
1984-05-26,1984,5,26,0.06637468936799999,0.024324171573,0.0453069552,0.006965944361999999,0.006258023187,0.00906139104,0.004728913449,0.008041984548,1.1179208027129999,6.371290575
1984-05-27,1984,5,27,0.047770520889,0.022200408048,0.038737446696,0.0072491128319999995,0.005889904176,0.008523370947,0.002944952088,0.0060598052579999995,0.834384213702,5.012081919
1984-05-28,1984,5,28,0.034603187034,0.019708525512,0.034150117481999996,0.007220795985,0.005465151471,0.007787132925000001,0.002152080372,0.004615646061,0.7181718736139999,4.389111285
1984-05-29,1984,5,29,0.027495658436999998,0.017018425046999998,0.030270709442999998,0.006965944361999999,0.005040398765999999,0.006965944361999999,0.001868911902,0.00368119011,0.6761213558189999,4.219210203
1984-05-30,1984,5,30,0.023446349316,0.014668126746,0.027212489966999997,0.006484557963,0.0046439629080000005,0.006258023187,0.0016423771260000001,0.0030015857819999997,0.611219142495,3.7661406509999997
1984-05-31,1984,5,31,0.020303179299,0.013195650702,0.024748924278,0.0060598052579999995,0.004304160744,0.005918221023,0.001557426585,0.002746734159,0.506531759136,3.171486864
1984-06-01,1984,6,1,0.018547534785,0.01274258115,0.023248131386999996,0.005578418859,0.003992675427,0.005266933542,0.0015007928909999998,0.002463565689,0.429226766826,2.803367853
1984-06-02,1984,6,2,0.017329910364,0.012006343127999999,0.021860605884,0.005153666154,0.00368119011,0.0046439629080000005,0.00141584235,0.002237030913,0.377916640062,2.605149924
1984-06-03,1984,6,3,0.016593672341999998,0.011270105106,0.021209318403,0.00481386399,0.00339802164,0.0041342596619999995,0.001387525503,0.002095446678,0.349175040357,2.435248842
1984-06-04,1984,6,4,0.041880616713,0.024805557972,0.048931511616,0.006173072646,0.00538020093,0.006711092738999999,0.005465151471,0.00651287481,0.666975014238,4.190893356
1984-06-05,1984,6,5,0.058021219502999995,0.025258627524,0.044089330779,0.006654459044999999,0.007560598149,0.009571094286,0.004927131378,0.008523370947,0.971664287958,5.8049536349999995
1984-06-06,1984,6,6,0.15186325046100002,0.051791513163,0.090132524001,0.01104357033,0.011524956728999999,0.013478819171999999,0.014356641429,0.021265952097,1.197377875395,7.815449772
1984-06-07,1984,6,7,0.236134187133,0.095541041778,0.14110284860099997,0.020473080381,0.01840595055,0.027240806814,0.016508721801,0.027920411141999998,1.6656252573869998,13.705353947999999
1984-06-08,1984,6,8,0.112446199437,0.066176471439,0.084214302978,0.020076644523,0.015234463686,0.023333081928,0.006880993821,0.012940799079,1.246620872328,9.995846991
1984-06-09,1984,6,9,0.07172657345099999,0.046949332325999994,0.062891717187,0.017103375588,0.011978026280999999,0.017499811445999998,0.005125349307,0.008126935088999998,0.994884102498,7.730499231
1984-06-10,1984,6,10,0.052895870196,0.035990712536999994,0.05068715613,0.013761987642,0.009769312215,0.013705353948,0.004275843897,0.006173072646,0.8200842059669999,6.22970634
1984-06-11,1984,6,11,0.040351506975,0.029704372502999996,0.043976063391,0.011411689341,0.008126935088999998,0.011581590422999999,0.003511289028,0.005012081918999999,0.6871366093019999,5.040398766
1984-06-12,1984,6,12,0.032621007743999994,0.025994865546,0.039926754269999996,0.009797629062,0.006909310668,0.009825945909,0.002973268935,0.0041625765089999996,0.5887921996709999,4.2475270499999995
1984-06-13,1984,6,13,0.027354074202,0.022681794447,0.036642000018,0.008551687794,0.006144755799,0.008410103559,0.002633466771,0.003596239569,0.516386021892,3.709506957
1984-06-14,1984,6,14,0.02293664607,0.019510307582999997,0.033243978378,0.007532281302000001,0.005408517777,0.00736238022,0.002378615148,0.003058219476,0.45839311923599996,3.3413879459999998
1984-06-15,1984,6,15,0.019651891818,0.017046741894,0.030100808360999997,0.006682775891999999,0.003199803711,0.006371290575,0.002123763525,0.0026617836179999997,0.40068338505,3.058219476
1984-06-16,1984,6,16,0.017669712528,0.014838027828,0.027410707896,0.0060598052579999995,0.0028033678530000002,0.005521785165,0.001925545596,0.002350298301,0.355971083637,2.775051006
1984-06-17,1984,6,17,0.015517632156000001,0.013308918089999998,0.025286944371,0.005550102012,0.003709506957,0.004955448225,0.0018122782079999999,0.002123763525,0.321311262909,2.5485162299999997
1984-06-18,1984,6,18,0.013931888723999999,0.01217624421,0.023219814539999998,0.005068715612999999,0.00339802164,0.004559012367,0.00169901082,0.001953862443,0.29642075439599996,2.3786151479999997
1984-06-19,1984,6,19,0.012431095833,0.010986936636,0.021690704802,0.004700596602,0.003199803711,0.004190893356,0.001529109738,0.001755644514,0.277052031048,2.26534776
